2018-05-23 01:05,traces/generated/5to10OneThree/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",1.0787991127,"|(x1,X(x1))",,50
2018-05-23 01:05,traces/generated/5to10OneThree/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",1.0787991127,"|(x1,X(x1))",,50
2018-05-22 19:50,traces/generated/5to10OneThree/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",108.6956572207,"U(->(x0,G(x0)),|(x1,G(x0)))",,250
2018-05-22 19:50,traces/generated/5to10OneThree/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",108.6956572207,"U(->(x0,G(x0)),|(x1,G(x0)))",,250
2018-05-22 21:32,traces/generated/5to10OneThree/0026.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",257.9624107792,"U(->(x0,x1),->(F(x1),x1))",,500
2018-05-22 21:32,traces/generated/5to10OneThree/0026.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",257.9624107792,"U(->(x0,x1),->(F(x1),x1))",,500
2018-05-22 19:37,traces/generated/5to10OneThree/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",483.5943800383,"U(->(x0,x1),->(F(x1),x1))",,750
2018-05-22 19:37,traces/generated/5to10OneThree/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",483.5943800383,"U(->(x0,x1),->(F(x1),x1))",,750
2018-05-22 20:12,traces/generated/5to10OneThree/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1250
2018-05-22 21:56,traces/generated/5to10OneThree/0030.trace,100,100,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1000
2018-05-22 22:18,traces/generated/5to10OneThree/0042.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2500
2018-05-22 23:48,traces/generated/5to10OneThree/0036.trace,175,175,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1750
2018-05-23 00:18,traces/generated/5to10OneThree/0040.trace,225,225,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2250
2018-05-23 01:22,traces/generated/5to10OneThree/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1500
2018-05-23 01:44,traces/generated/5to10OneThree/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2000
2018-05-22 20:12,traces/generated/5to10OneThree/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1250
2018-05-22 21:56,traces/generated/5to10OneThree/0030.trace,100,100,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1000
2018-05-22 22:18,traces/generated/5to10OneThree/0042.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2500
2018-05-22 23:48,traces/generated/5to10OneThree/0036.trace,175,175,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1750
2018-05-23 00:18,traces/generated/5to10OneThree/0040.trace,225,225,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2250
2018-05-23 01:22,traces/generated/5to10OneThree/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,1500
2018-05-23 01:44,traces/generated/5to10OneThree/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",/,/,timeout: 600,2000
2018-05-23 00:18,traces/generated/5to10OneThree/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",8.3359774472,"U(->(x0,x1),x1)",,100
2018-05-23 00:18,traces/generated/5to10OneThree/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",8.3359774472,"U(->(x0,x1),x1)",,100
2018-05-22 19:19,traces/generated/5to10OneThree/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",42.448481624,"U(!(x0),x1)",,500
2018-05-22 19:19,traces/generated/5to10OneThree/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",42.448481624,"U(!(x0),x1)",,500
2018-05-22 20:43,traces/generated/5to10OneThree/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",86.1194254719,"U(!(x0),x1)",,1000
2018-05-22 20:43,traces/generated/5to10OneThree/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",86.1194254719,"U(!(x0),x1)",,1000
2018-05-22 19:14,traces/generated/5to10OneThree/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",130.7701902888,"U(!(x0),x1)",,1500
2018-05-22 19:14,traces/generated/5to10OneThree/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",130.7701902888,"U(!(x0),x1)",,1500
2018-05-22 20:58,traces/generated/5to10OneThree/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",170.0726864859,"U(->(x0,x1),x1)",,2000
2018-05-22 20:58,traces/generated/5to10OneThree/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",170.0726864859,"U(->(x0,x1),x1)",,2000
2018-05-22 19:33,traces/generated/5to10OneThree/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",209.9510419173,"U(->(x0,x1),x1)",,2500
2018-05-22 19:33,traces/generated/5to10OneThree/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",209.9510419173,"U(->(x0,x1),x1)",,2500
2018-05-23 00:38,traces/generated/5to10OneThree/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",244.0311845299,"U(!(x0),x1)",,3000
2018-05-23 00:38,traces/generated/5to10OneThree/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",244.0311845299,"U(!(x0),x1)",,3000
2018-05-22 22:49,traces/generated/5to10OneThree/0037.trace,175,175,3,3,10,"->(F(x1),U(!(x0),x1))",295.0637202594,"U(!(x0),x1)",,3500
2018-05-22 22:49,traces/generated/5to10OneThree/0037.trace,175,175,3,3,10,"->(F(x1),U(!(x0),x1))",295.0637202594,"U(!(x0),x1)",,3500
2018-05-23 00:49,traces/generated/5to10OneThree/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",356.8050514469,"U(!(x0),x1)",,4000
2018-05-23 00:49,traces/generated/5to10OneThree/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",356.8050514469,"U(!(x0),x1)",,4000
2018-05-23 01:05,traces/generated/5to10OneThree/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",395.5378082381,"U(!(x0),x1)",,4500
2018-05-23 01:05,traces/generated/5to10OneThree/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",395.5378082381,"U(!(x0),x1)",,4500
2018-05-22 23:20,traces/generated/5to10OneThree/0043.trace,250,250,3,3,10,"->(F(x1),U(!(x0),x1))",439.2928944402,"U(!(x0),x1)",,5000
2018-05-22 23:20,traces/generated/5to10OneThree/0043.trace,250,250,3,3,10,"->(F(x1),U(!(x0),x1))",439.2928944402,"U(!(x0),x1)",,5000
2018-05-22 21:23,traces/generated/5to10threethree/0166.trace,150,150,2,3,5,"->(F(x1),U(x0,x1))",246.8896494131,"U(x0,->(F(x1),x1))",,1500
2018-05-22 20:44,traces/generated/5to10threethree/0168.trace,175,175,2,3,5,"->(F(x1),U(x0,x1))",284.1370065792,"->(F(x1),U(x0,x1))",,1750
2018-05-22 21:37,traces/generated/5to10threethree/0170.trace,200,200,2,3,5,"->(F(x1),U(x0,x1))",353.6830849079,"U(x0,->(F(x1),x1))",,2000
2018-05-22 20:49,traces/generated/5to10threethree/0172.trace,225,225,2,3,5,"->(F(x1),U(x0,x1))",438.9435834659,"U(x0,->(F(x1),x1))",,2250
2018-05-22 19:56,traces/generated/5to10threethree/0174.trace,250,250,2,3,5,"->(F(x1),U(x0,x1))",440.83606087,"->(F(x1),U(x0,x1))",,2500
2018-05-22 21:01,traces/generated/5to10threethree/0165.trace,125,125,2,3,10,"->(F(x1),U(x0,x1))",68.4503090449,"U(x0,x1)",,2500
2018-05-22 21:46,traces/generated/5to10threethree/0167.trace,150,150,2,3,10,"->(F(x1),U(x0,x1))",83.0684280919,"U(x0,x1)",,3000
2018-05-22 21:02,traces/generated/5to10threethree/0169.trace,175,175,2,3,10,"->(F(x1),U(x0,x1))",97.594743459,"U(x0,x1)",,3500
2018-05-22 21:56,traces/generated/5to10threethree/0171.trace,200,200,2,3,10,"->(F(x1),U(x0,x1))",110.83159149,"U(x0,x1)",,4000
2018-05-22 20:32,traces/generated/5to10threethree/0175.trace,250,250,2,3,10,"->(F(x1),U(x0,x1))",139.1142325189,"U(x0,x1)",,5000
2018-05-22 21:11,traces/generated/5to10threethree/0173.trace,225,225,2,3,10,"->(F(x1),U(x0,x1))",/,/,timeout: 600,4500
2018-05-22 19:36,traces/generated/5to10OneThree/0066.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",0.3631870337,F(x1),,50
2018-05-22 19:36,traces/generated/5to10OneThree/0066.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",0.3631870337,F(x1),,50
2018-05-22 20:02,traces/generated/5to10OneThree/0070.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,500
2018-05-22 21:12,traces/generated/5to10OneThree/0068.trace,25,25,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,250
2018-05-22 21:36,traces/generated/5to10OneThree/0072.trace,75,75,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,750
2018-05-22 23:28,traces/generated/5to10OneThree/0078.trace,150,150,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1500
2018-05-23 00:08,traces/generated/5to10OneThree/0074.trace,100,100,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1000
2018-05-23 01:33,traces/generated/5to10OneThree/0076.trace,125,125,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1250
2018-05-22 20:02,traces/generated/5to10OneThree/0070.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,500
2018-05-22 21:12,traces/generated/5to10OneThree/0068.trace,25,25,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,250
2018-05-22 21:36,traces/generated/5to10OneThree/0072.trace,75,75,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,750
2018-05-22 23:28,traces/generated/5to10OneThree/0078.trace,150,150,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1500
2018-05-23 00:08,traces/generated/5to10OneThree/0074.trace,100,100,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1000
2018-05-23 01:33,traces/generated/5to10OneThree/0076.trace,125,125,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1250
2018-05-22 20:33,traces/generated/5to10OneThree/0069.trace,25,2,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",1.545610508,F(x1),,270
2018-05-22 20:33,traces/generated/5to10OneThree/0069.trace,25,2,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",1.545610508,F(x1),,270
2018-05-22 19:30,traces/generated/5to10OneThree/0071.trace,50,8,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",132.6339507247,"U(F(x1),&(F(x1),x0))",,580
2018-05-22 19:30,traces/generated/5to10OneThree/0071.trace,50,8,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",132.6339507247,"U(F(x1),&(F(x1),x0))",,580
2018-05-22 20:44,traces/generated/5to10OneThree/0073.trace,75,13,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",229.3521950701,"U(F(x1),&(x0,F(x1)))",,880
2018-05-22 20:44,traces/generated/5to10OneThree/0073.trace,75,13,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",229.3521950701,"U(F(x1),&(x0,F(x1)))",,880
2018-05-22 23:04,traces/generated/5to10OneThree/0075.trace,100,22,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",299.0292390622,"U(F(x1),&(F(x1),x0))",,1220
2018-05-22 23:04,traces/generated/5to10OneThree/0075.trace,100,22,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",299.0292390622,"U(F(x1),&(F(x1),x0))",,1220
2018-05-23 00:43,traces/generated/5to10OneThree/0077.trace,125,19,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",338.7342662783,"U(F(x1),&(F(x1),x0))",,1440
2018-05-23 00:43,traces/generated/5to10OneThree/0077.trace,125,19,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",338.7342662783,"U(F(x1),&(F(x1),x0))",,1440
2018-05-22 22:29,traces/generated/5to10OneThree/0079.trace,150,33,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1830
2018-05-22 22:29,traces/generated/5to10OneThree/0079.trace,150,33,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,timeout: 600,1830
2018-05-22 20:22,traces/generated/5to10OneThree/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",7.9880287419,"U(X(x2),!(x0))",,50
2018-05-22 20:22,traces/generated/5to10OneThree/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",7.9880287419,"U(X(x2),!(x0))",,50
2018-05-22 19:16,traces/generated/5to10OneThree/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",214.1891408619,"!(F(&(x1,U(x1,x0))))",,250
2018-05-22 19:16,traces/generated/5to10OneThree/0046.trace,25,25,4,3,5,"G(->(x1,G(!(x0))))",214.1891408619,"!(F(&(x1,U(x1,x0))))",,250
2018-05-22 19:20,traces/generated/5to10OneThree/0050.trace,75,75,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,750
2018-05-22 20:33,traces/generated/5to10OneThree/0048.trace,50,50,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,500
2018-05-22 20:48,traces/generated/5to10OneThree/0052.trace,100,100,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1000
2018-05-22 21:02,traces/generated/5to10OneThree/0064.trace,250,250,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,2500
2018-05-22 22:39,traces/generated/5to10OneThree/0058.trace,175,175,4,3,5,"G(->(x1,G(!(x0))))",/,/,timeout: 600,1750
